source_id,source_type,relation,properties,target_id,target_type
CID_445858,Phytochemical,interacts_with,,1557,Target
CID_445858,Phytochemical,interacts_with,,1559,Target
CID_445858,Phytochemical,interacts_with,,1565,Target
CID_445858,Phytochemical,interacts_with,,1571,Target
CID_445858,Phytochemical,interacts_with,,1576,Target
CID_445858,Phytochemical,interacts_with,,1812,Target
CID_445858,Phytochemical,interacts_with,,1813,Target
CID_445858,Phytochemical,interacts_with,,1814,Target
CID_445858,Phytochemical,interacts_with,,1815,Target
CID_445858,Phytochemical,interacts_with,,186,Target
CID_445858,Phytochemical,interacts_with,,1909,Target
CID_445858,Phytochemical,interacts_with,,1956,Target
CID_445858,Phytochemical,interacts_with,,1991,Target
CID_445858,Phytochemical,interacts_with,,2064,Target
CID_445858,Phytochemical,interacts_with,,2099,Target
CID_445858,Phytochemical,interacts_with,,2100,Target
CID_445858,Phytochemical,interacts_with,,2260,Target
CID_445858,Phytochemical,interacts_with,,2263,Target
CID_445858,Phytochemical,interacts_with,,2321,Target
CID_445858,Phytochemical,interacts_with,,23632,Target
CID_445858,Phytochemical,interacts_with,,2534,Target
CID_445858,Phytochemical,interacts_with,,259285,Target
CID_445858,Phytochemical,interacts_with,,28234,Target
CID_445858,Phytochemical,interacts_with,,283106,Target
CID_445858,Phytochemical,interacts_with,,2908,Target
CID_445858,Phytochemical,interacts_with,,3065,Target
CID_445858,Phytochemical,interacts_with,,3066,Target
CID_445858,Phytochemical,interacts_with,,3156,Target
CID_445858,Phytochemical,interacts_with,,3269,Target
CID_445858,Phytochemical,interacts_with,,3274,Target
CID_445858,Phytochemical,interacts_with,,3356,Target
CID_445858,Phytochemical,interacts_with,,3357,Target
CID_445858,Phytochemical,interacts_with,,3358,Target
CID_445858,Phytochemical,interacts_with,,3362,Target
CID_445858,Phytochemical,interacts_with,,3363,Target
CID_445858,Phytochemical,interacts_with,,3373,Target
CID_445858,Phytochemical,interacts_with,,338442,Target
CID_445858,Phytochemical,interacts_with,,351,Target
CID_445858,Phytochemical,interacts_with,,3577,Target
CID_445858,Phytochemical,interacts_with,,3579,Target
CID_445858,Phytochemical,interacts_with,,3757,Target
CID_445858,Phytochemical,interacts_with,,390245,Target
CID_445858,Phytochemical,interacts_with,,3932,Target
CID_445858,Phytochemical,interacts_with,,4128,Target
CID_445858,Phytochemical,interacts_with,,4159,Target
CID_445858,Phytochemical,interacts_with,,4160,Target
CID_445858,Phytochemical,interacts_with,,4161,Target
CID_445858,Phytochemical,interacts_with,,43,Target
CID_445858,Phytochemical,interacts_with,,4312,Target
CID_445858,Phytochemical,interacts_with,,4318,Target
CID_445858,Phytochemical,interacts_with,,4886,Target
CID_445858,Phytochemical,interacts_with,,4887,Target
CID_445858,Phytochemical,interacts_with,,4985,Target
CID_445858,Phytochemical,interacts_with,,4986,Target
CID_445858,Phytochemical,interacts_with,,4988,Target
CID_445858,Phytochemical,interacts_with,,51053,Target
CID_445858,Phytochemical,interacts_with,,51564,Target
CID_445858,Phytochemical,interacts_with,,5315,Target
CID_445858,Phytochemical,interacts_with,,54657,Target
CID_445858,Phytochemical,interacts_with,,54658,Target
CID_445858,Phytochemical,interacts_with,,552,Target
CID_445858,Phytochemical,interacts_with,,5530,Target
CID_445858,Phytochemical,interacts_with,,55775,Target
CID_445858,Phytochemical,interacts_with,,5578,Target
CID_445858,Phytochemical,interacts_with,,55869,Target
CID_445858,Phytochemical,interacts_with,,5594,Target
CID_445858,Phytochemical,interacts_with,,5595,Target
CID_445858,Phytochemical,interacts_with,,5724,Target
CID_445858,Phytochemical,interacts_with,,5742,Target
CID_445858,Phytochemical,interacts_with,,5743,Target
CID_445858,Phytochemical,interacts_with,,5745,Target
CID_445858,Phytochemical,interacts_with,,5788,Target
CID_445858,Phytochemical,interacts_with,,590,Target
CID_445858,Phytochemical,interacts_with,,624,Target
CID_445858,Phytochemical,interacts_with,,6530,Target
CID_445858,Phytochemical,interacts_with,,6531,Target
CID_445858,Phytochemical,interacts_with,,6532,Target
CID_445858,Phytochemical,interacts_with,,6622,Target
CID_445858,Phytochemical,interacts_with,,6865,Target
CID_445858,Phytochemical,interacts_with,,6869,Target
CID_445858,Phytochemical,interacts_with,,6916,Target
CID_445858,Phytochemical,interacts_with,,729230,Target
CID_445858,Phytochemical,interacts_with,,7299,Target
CID_445858,Phytochemical,interacts_with,,7366,Target
CID_445858,Phytochemical,interacts_with,,7433,Target
CID_445858,Phytochemical,interacts_with,,759,Target
CID_445858,Phytochemical,interacts_with,,760,Target
CID_445858,Phytochemical,interacts_with,,761,Target
CID_445858,Phytochemical,interacts_with,,762,Target
CID_445858,Phytochemical,interacts_with,,763,Target
CID_445858,Phytochemical,interacts_with,,765,Target
CID_445858,Phytochemical,interacts_with,,766,Target
CID_445858,Phytochemical,interacts_with,,768,Target
CID_445858,Phytochemical,interacts_with,,771,Target
CID_445858,Phytochemical,interacts_with,,79885,Target
CID_445858,Phytochemical,interacts_with,,799,Target
CID_445858,Phytochemical,interacts_with,,834,Target
CID_445858,Phytochemical,interacts_with,,83933,Target
CID_445858,Phytochemical,interacts_with,,8654,Target
CID_445858,Phytochemical,interacts_with,,8841,Target
CID_445858,Phytochemical,interacts_with,,886,Target
CID_445858,Phytochemical,interacts_with,,9734,Target
CID_445858,Phytochemical,interacts_with,,9759,Target
Commiphora wightii,SHD,contains_chemical,part:Plant exudate,CID_11747713,Phytochemical
Commiphora wightii,SHD,contains_chemical,part:Plant exudate,CID_5281384,Phytochemical
CID_5281384,Phytochemical,interacts_with,,5319,Target
Commiphora wightii,SHD,contains_chemical,part:Plant exudate,CID_101297673,Phytochemical
Commiphora wightii,SHD,contains_chemical,part:Plant exudate,CID_101297674,Phytochemical
Commiphora wightii,SHD,contains_chemical,part:Plant exudate,CID_101297675,Phytochemical
Commiphora wightii,SHD,contains_chemical,part:Plant exudate,CID_101750,Phytochemical
Commiphora wightii,SHD,contains_chemical,part:Plant exudate,CID_161109,Phytochemical
Commiphora wightii,SHD,contains_chemical,part:Plant exudate,CID_92747,Phytochemical
CID_92747,Phytochemical,interacts_with,,1586,Target
CID_92747,Phytochemical,interacts_with,,5241,Target
Commiphora wightii,SHD,contains_chemical,part:Plant exudate,CID_6439929,Phytochemical
CID_6439929,Phytochemical,interacts_with,,10062,Target
CID_6439929,Phytochemical,interacts_with,,1576,Target
CID_6439929,Phytochemical,interacts_with,,2099,Target
CID_6439929,Phytochemical,interacts_with,,2100,Target
CID_6439929,Phytochemical,interacts_with,,216,Target
CID_6439929,Phytochemical,interacts_with,,2908,Target
CID_6439929,Phytochemical,interacts_with,,3315,Target
CID_6439929,Phytochemical,interacts_with,,3576,Target
CID_6439929,Phytochemical,interacts_with,,367,Target
CID_6439929,Phytochemical,interacts_with,,3757,Target
CID_6439929,Phytochemical,interacts_with,,4306,Target
CID_6439929,Phytochemical,interacts_with,,4780,Target
CID_6439929,Phytochemical,interacts_with,,4790,Target
CID_6439929,Phytochemical,interacts_with,,5241,Target
CID_6439929,Phytochemical,interacts_with,,5465,Target
CID_6439929,Phytochemical,interacts_with,,5467,Target
CID_6439929,Phytochemical,interacts_with,,5468,Target
CID_6439929,Phytochemical,interacts_with,,5594,Target
CID_6439929,Phytochemical,interacts_with,,5914,Target
CID_6439929,Phytochemical,interacts_with,,5915,Target
CID_6439929,Phytochemical,interacts_with,,5916,Target
CID_6439929,Phytochemical,interacts_with,,6097,Target
CID_6439929,Phytochemical,interacts_with,,6256,Target
CID_6439929,Phytochemical,interacts_with,,6606,Target
CID_6439929,Phytochemical,interacts_with,,7067,Target
CID_6439929,Phytochemical,interacts_with,,7068,Target
CID_6439929,Phytochemical,interacts_with,,7157,Target
CID_6439929,Phytochemical,interacts_with,,7253,Target
CID_6439929,Phytochemical,interacts_with,,7376,Target
CID_6439929,Phytochemical,interacts_with,,7421,Target
CID_6439929,Phytochemical,interacts_with,,865,Target
CID_6439929,Phytochemical,interacts_with,,8856,Target
CID_6439929,Phytochemical,interacts_with,,9971,Target
Commiphora wightii,SHD,contains_chemical,part:Plant exudate,CID_70695727,Phytochemical
CID_70695727,Phytochemical,interacts_with,,5465,Target
CID_70695727,Phytochemical,interacts_with,,5467,Target
CID_70695727,Phytochemical,interacts_with,,5468,Target
Commiphora wightii,SHD,contains_chemical,part:Plant exudate,CID_122173119,Phytochemical
Commiphora wightii,SHD,contains_chemical,part:Plant exudate,CID_5368823,Phytochemical
Terminalia arjuna,SHD,contains_chemical,part:Bark,CID_222284,Phytochemical
Terminalia arjuna,SHD,contains_chemical,part:Bark,CID_971,Phytochemical
CID_971,Phytochemical,interacts_with,,11309,Target
CID_971,Phytochemical,interacts_with,,6714,Target
Terminalia arjuna,SHD,contains_chemical,part:Bark,CID_91472,Phytochemical
CID_91472,Phytochemical,interacts_with,,10599,Target
CID_91472,Phytochemical,interacts_with,,151306,Target
CID_91472,Phytochemical,interacts_with,,28234,Target
CID_91472,Phytochemical,interacts_with,,3417,Target
CID_91472,Phytochemical,interacts_with,,9971,Target
Terminalia arjuna,SHD,contains_chemical,part:Bark,CID_12410,Phytochemical
Terminalia arjuna,SHD,contains_chemical,part:Bark,CID_65084,Phytochemical
CID_65084,Phytochemical,interacts_with,,1432,Target
CID_65084,Phytochemical,interacts_with,,23621,Target
CID_65084,Phytochemical,interacts_with,,5602,Target
CID_65084,Phytochemical,interacts_with,,5742,Target
CID_65084,Phytochemical,interacts_with,,5743,Target
CID_65084,Phytochemical,interacts_with,,596,Target
CID_65084,Phytochemical,interacts_with,,6622,Target
Terminalia arjuna,SHD,contains_chemical,part:Bark,CID_5281855,Phytochemical
CID_5281855,Phytochemical,interacts_with,,10013,Target
CID_5281855,Phytochemical,interacts_with,,10073,Target
CID_5281855,Phytochemical,interacts_with,,1017,Target
CID_5281855,Phytochemical,interacts_with,,1019,Target
CID_5281855,Phytochemical,interacts_with,,10411,Target
CID_5281855,Phytochemical,interacts_with,,10498,Target
CID_5281855,Phytochemical,interacts_with,,10587,Target
CID_5281855,Phytochemical,interacts_with,,10599,Target
CID_5281855,Phytochemical,interacts_with,,10733,Target
CID_5281855,Phytochemical,interacts_with,,10919,Target
CID_5281855,Phytochemical,interacts_with,,10951,Target
CID_5281855,Phytochemical,interacts_with,,11069,Target
CID_5281855,Phytochemical,interacts_with,,11201,Target
CID_5281855,Phytochemical,interacts_with,,11238,Target
CID_5281855,Phytochemical,interacts_with,,114112,Target
CID_5281855,Phytochemical,interacts_with,,1326,Target
CID_5281855,Phytochemical,interacts_with,,1457,Target
CID_5281855,Phytochemical,interacts_with,,1459,Target
CID_5281855,Phytochemical,interacts_with,,1460,Target
CID_5281855,Phytochemical,interacts_with,,1557,Target
CID_5281855,Phytochemical,interacts_with,,1559,Target
CID_5281855,Phytochemical,interacts_with,,1636,Target
CID_5281855,Phytochemical,interacts_with,,1845,Target
CID_5281855,Phytochemical,interacts_with,,1859,Target
CID_5281855,Phytochemical,interacts_with,,1956,Target
CID_5281855,Phytochemical,interacts_with,,1981,Target
CID_5281855,Phytochemical,interacts_with,,1995,Target
CID_5281855,Phytochemical,interacts_with,,2050,Target
CID_5281855,Phytochemical,interacts_with,,2053,Target
CID_5281855,Phytochemical,interacts_with,,2064,Target
CID_5281855,Phytochemical,interacts_with,,207,Target
CID_5281855,Phytochemical,interacts_with,,2237,Target
CID_5281855,Phytochemical,interacts_with,,231,Target
CID_5281855,Phytochemical,interacts_with,,23192,Target
CID_5281855,Phytochemical,interacts_with,,2322,Target
CID_5281855,Phytochemical,interacts_with,,2324,Target
CID_5281855,Phytochemical,interacts_with,,23405,Target
CID_5281855,Phytochemical,interacts_with,,23621,Target
CID_5281855,Phytochemical,interacts_with,,23632,Target
CID_5281855,Phytochemical,interacts_with,,238,Target
CID_5281855,Phytochemical,interacts_with,,246,Target
CID_5281855,Phytochemical,interacts_with,,247,Target
CID_5281855,Phytochemical,interacts_with,,2548,Target
CID_5281855,Phytochemical,interacts_with,,2590,Target
CID_5281855,Phytochemical,interacts_with,,2597,Target
CID_5281855,Phytochemical,interacts_with,,2648,Target
CID_5281855,Phytochemical,interacts_with,,2744,Target
CID_5281855,Phytochemical,interacts_with,,28234,Target
CID_5281855,Phytochemical,interacts_with,,2859,Target
CID_5281855,Phytochemical,interacts_with,,2932,Target
CID_5281855,Phytochemical,interacts_with,,2936,Target
CID_5281855,Phytochemical,interacts_with,,2950,Target
CID_5281855,Phytochemical,interacts_with,,29994,Target
CID_5281855,Phytochemical,interacts_with,,3028,Target
CID_5281855,Phytochemical,interacts_with,,3043,Target
CID_5281855,Phytochemical,interacts_with,,3248,Target
CID_5281855,Phytochemical,interacts_with,,328,Target
CID_5281855,Phytochemical,interacts_with,,3303,Target
CID_5281855,Phytochemical,interacts_with,,3309,Target
CID_5281855,Phytochemical,interacts_with,,3312,Target
CID_5281855,Phytochemical,interacts_with,,3417,Target
CID_5281855,Phytochemical,interacts_with,,3480,Target
CID_5281855,Phytochemical,interacts_with,,351,Target
CID_5281855,Phytochemical,interacts_with,,3551,Target
CID_5281855,Phytochemical,interacts_with,,3643,Target
CID_5281855,Phytochemical,interacts_with,,377677,Target
CID_5281855,Phytochemical,interacts_with,,3791,Target
CID_5281855,Phytochemical,interacts_with,,3837,Target
CID_5281855,Phytochemical,interacts_with,,390245,Target
CID_5281855,Phytochemical,interacts_with,,4000,Target
CID_5281855,Phytochemical,interacts_with,,4088,Target
CID_5281855,Phytochemical,interacts_with,,4128,Target
CID_5281855,Phytochemical,interacts_with,,4137,Target
CID_5281855,Phytochemical,interacts_with,,4154,Target
CID_5281855,Phytochemical,interacts_with,,4170,Target
CID_5281855,Phytochemical,interacts_with,,4233,Target
CID_5281855,Phytochemical,interacts_with,,4282,Target
CID_5281855,Phytochemical,interacts_with,,4297,Target
CID_5281855,Phytochemical,interacts_with,,43,Target
CID_5281855,Phytochemical,interacts_with,,472,Target
CID_5281855,Phytochemical,interacts_with,,4780,Target
CID_5281855,Phytochemical,interacts_with,,4869,Target
CID_5281855,Phytochemical,interacts_with,,4907,Target
CID_5281855,Phytochemical,interacts_with,,51053,Target
CID_5281855,Phytochemical,interacts_with,,51426,Target
CID_5281855,Phytochemical,interacts_with,,5159,Target
CID_5281855,Phytochemical,interacts_with,,5300,Target
CID_5281855,Phytochemical,interacts_with,,5313,Target
CID_5281855,Phytochemical,interacts_with,,5347,Target
CID_5281855,Phytochemical,interacts_with,,5423,Target
CID_5281855,Phytochemical,interacts_with,,5429,Target
CID_5281855,Phytochemical,interacts_with,,5566,Target
CID_5281855,Phytochemical,interacts_with,,5567,Target
CID_5281855,Phytochemical,interacts_with,,5568,Target
CID_5281855,Phytochemical,interacts_with,,55775,Target
CID_5281855,Phytochemical,interacts_with,,55867,Target
CID_5281855,Phytochemical,interacts_with,,5594,Target
CID_5281855,Phytochemical,interacts_with,,5747,Target
CID_5281855,Phytochemical,interacts_with,,5770,Target
CID_5281855,Phytochemical,interacts_with,,57787,Target
CID_5281855,Phytochemical,interacts_with,,595,Target
CID_5281855,Phytochemical,interacts_with,,5965,Target
CID_5281855,Phytochemical,interacts_with,,5979,Target
CID_5281855,Phytochemical,interacts_with,,5999,Target
CID_5281855,Phytochemical,interacts_with,,641,Target
CID_5281855,Phytochemical,interacts_with,,6714,Target
CID_5281855,Phytochemical,interacts_with,,673,Target
CID_5281855,Phytochemical,interacts_with,,6790,Target
CID_5281855,Phytochemical,interacts_with,,7010,Target
CID_5281855,Phytochemical,interacts_with,,7068,Target
CID_5281855,Phytochemical,interacts_with,,7155,Target
CID_5281855,Phytochemical,interacts_with,,7157,Target
CID_5281855,Phytochemical,interacts_with,,7257,Target
CID_5281855,Phytochemical,interacts_with,,7296,Target
CID_5281855,Phytochemical,interacts_with,,7398,Target
CID_5281855,Phytochemical,interacts_with,,7421,Target
CID_5281855,Phytochemical,interacts_with,,759,Target
CID_5281855,Phytochemical,interacts_with,,760,Target
CID_5281855,Phytochemical,interacts_with,,761,Target
CID_5281855,Phytochemical,interacts_with,,762,Target
CID_5281855,Phytochemical,interacts_with,,763,Target
CID_5281855,Phytochemical,interacts_with,,765,Target
CID_5281855,Phytochemical,interacts_with,,766,Target
CID_5281855,Phytochemical,interacts_with,,768,Target
CID_5281855,Phytochemical,interacts_with,,771,Target
CID_5281855,Phytochemical,interacts_with,,861,Target
CID_5281855,Phytochemical,interacts_with,,865,Target
CID_5281855,Phytochemical,interacts_with,,8877,Target
CID_5281855,Phytochemical,interacts_with,,890,Target
CID_5281855,Phytochemical,interacts_with,,8900,Target
CID_5281855,Phytochemical,interacts_with,,9099,Target
CID_5281855,Phytochemical,interacts_with,,9212,Target
CID_5281855,Phytochemical,interacts_with,,9356,Target
CID_5281855,Phytochemical,interacts_with,,9682,Target
CID_5281855,Phytochemical,interacts_with,,9891,Target
